period,zip,income,ad,mm,bkd
1,31,139988,0,0,1
0,31,NA,0,1,1
1,31,22099,0,0,0
0,31,NA,0,0,1
1,31,162741,0,0,1
0,31,NA,0,1,1
1,31,58207,0,0,1
0,31,612344,0,1,1
1,31,101845,0,0,0
0,31,101365,0,0,0
1,31,151159,0,0,1
0,31,20680,0,0,0
1,31,31943,0,0,0
0,31,18487,0,0,0
1,31,87376,0,0,1
0,31,204708,0,0,1
1,31,39392,0,0,0
0,31,39220,0,0,1
1,31,137969,0,0,0
0,31,31198,0,0,0
1,31,116499,0,0,1
0,31,137886,0,0,1
1,31,73951,0,0,0
0,31,48960,0,0,0
1,31,772375,0,1,1
0,31,115820,0,0,1
1,31,46527,0,0,0
0,31,85102,0,0,1
1,31,62898,0,0,1
0,31,91824,0,0,0
1,31,NA,1,0,0
0,31,19696,0,0,1
1,31,122199,0,0,0
0,31,392931,0,0,1
1,31,NA,0,1,1
0,31,282559,0,0,1
1,31,82447,0,0,0
0,31,191820,0,0,0
1,31,NA,1,0,0
0,31,86785,0,0,1
1,31,119376,0,0,1
0,31,31340,0,0,0
1,31,57532,0,0,0
0,31,124233,0,0,1
1,31,48251,0,0,0
0,31,180050,0,0,0
1,31,NA,1,0,0
0,31,103558,0,0,0
1,31,67446,0,0,0
0,31,20268,0,0,1
1,31,88849,0,0,1
0,31,15541,0,0,0
1,31,29836,0,0,1
0,31,85969,0,0,1
1,31,46971,0,0,1
0,31,NA,0,0,1
1,31,46636,0,0,1
0,31,106814,0,0,0
1,31,40785,1,0,0
0,31,162393,0,0,1
1,31,21721,0,0,1
0,31,164874,0,0,1
1,31,78545,0,0,1
0,31,24058,0,0,0
1,31,NA,1,0,0
0,31,319856,0,0,1
1,31,41172,0,0,0
0,31,11611,0,0,0
1,31,NA,1,0,0
0,31,NA,0,0,1
1,31,64980,0,0,0
0,31,81266,0,0,1
1,31,75340,0,0,0
0,31,NA,0,0,0
1,31,69817,0,0,1
0,31,123980,0,0,1
1,31,62808,0,0,0
0,31,67190,0,0,1
1,31,72664,0,0,0
0,31,29838,0,0,0
1,31,103563,0,0,1
0,31,237109,0,0,1
1,31,20927,0,0,0
0,31,45552,0,0,0
1,31,98023,0,0,0
0,31,213226,0,0,1
1,31,35776,0,0,0
0,31,18256,0,0,0
1,31,89563,0,0,0
0,31,55532,0,0,0
1,31,35205,0,0,1
0,31,NA,0,1,1
1,31,87655,0,0,0
0,31,NA,0,1,1
1,31,216369,0,0,1
0,31,NA,0,0,1
1,31,44435,0,0,0
0,31,22119,0,0,0
1,31,114699,0,0,0
0,31,NA,0,0,1
1,31,NA,0,1,1
0,31,NA,0,1,1
1,31,424047,0,0,1
0,31,20167,0,0,0
1,31,57149,0,0,0
0,31,65149,0,0,0
1,31,NA,1,1,1
0,31,43200,0,0,0
1,31,76853,0,0,1
0,31,21982,0,0,0
1,31,97339,0,0,0
0,31,350852,0,0,1
1,31,38205,1,0,0
0,31,59957,0,0,1
1,31,41380,0,0,0
0,31,NA,0,0,1
1,31,90854,0,0,0
0,31,130019,0,0,1
1,31,NA,0,1,1
0,31,110515,0,0,0
1,31,111169,0,0,0
0,31,691241,0,1,1
1,31,54624,0,0,0
0,31,76960,0,0,1
1,31,54753,0,0,1
0,31,131803,0,0,1
1,31,51400,1,0,1
0,31,176396,0,0,0
1,31,133666,0,0,1
0,31,22700,0,0,0
1,31,34068,0,0,1
0,31,41508,0,0,0
1,31,35756,0,0,0
0,31,NA,0,0,1
1,31,NA,1,0,1
0,31,34497,0,0,0
1,31,36146,0,0,0
0,31,NA,0,0,1
1,31,61469,0,0,1
0,31,44358,0,0,1
1,31,25699,1,0,0
0,31,55748,0,0,0
1,31,68402,0,0,0
0,31,190496,0,0,1
1,31,96284,0,0,1
0,31,25911,0,0,0
1,31,380972,0,0,1
0,31,28251,0,1,1
1,31,NA,1,0,1
0,31,17763,0,0,0
1,31,217043,0,0,0
0,31,103958,0,0,0
1,31,255280,0,0,1
0,31,93196,0,0,1
1,31,157269,0,0,1
0,31,41233,0,0,1
1,31,169557,0,1,1
0,31,339242,0,0,1
1,31,111884,0,0,0
0,31,109728,0,0,1
1,31,77504,0,0,1
0,31,NA,0,0,1
1,31,8197,0,0,0
0,31,89954,0,0,0
1,31,6575,1,0,0
0,31,12767,0,0,1
1,31,302457,0,1,1
0,31,NA,0,0,0
1,31,604558,0,1,1
0,31,72543,0,0,0
1,31,117586,0,0,1
0,31,43793,0,0,0
1,31,NA,1,0,1
0,31,199089,0,0,1
1,31,312297,0,0,1
0,31,15876,0,0,0
1,31,NA,1,0,0
0,31,NA,0,0,0
1,31,32312,0,0,1
0,31,123026,0,0,0
1,31,51907,0,0,0
0,31,66794,0,0,0
1,31,96502,0,0,0
0,31,360345,0,0,1
1,31,60771,0,0,0
0,31,35946,0,0,0
1,31,NA,1,0,1
0,31,167688,0,0,1
1,31,146284,0,0,1
0,31,NA,0,1,1
1,31,NA,1,0,1
0,31,58052,0,0,1
1,31,243517,0,0,0
0,31,20949,0,0,0
1,31,52418,0,0,0
0,31,39704,0,0,0
1,31,144261,0,0,1
0,31,48525,0,0,0
1,31,58299,0,0,1
0,31,41424,0,0,1
1,31,80631,0,0,1
0,31,28942,0,0,0
1,31,334484,0,0,1
0,31,389821,0,1,1
1,31,58451,0,0,0
0,31,NA,0,0,1
1,31,676119,0,1,1
0,31,191116,0,1,1
1,31,37141,0,0,1
0,31,88738,0,0,0
1,31,343890,0,1,1
0,31,126456,0,0,0
1,31,70417,0,0,0
0,31,NA,0,0,0
1,31,155377,0,0,1
0,31,16263,0,0,0
1,31,48112,0,0,0
0,31,555271,0,0,1
1,31,NA,1,0,0
0,31,50867,0,0,0
1,31,NA,1,0,0
0,31,98658,0,0,1
1,31,NA,1,0,1
0,31,NA,0,0,0
1,31,NA,1,0,1
0,32,97833,0,0,0
1,32,21791,0,0,0
0,32,123384,0,0,0
1,32,96977,0,0,0
0,32,63528,0,0,1
1,32,99382,0,0,1
0,32,NA,0,0,0
1,32,66204,0,0,0
0,32,84092,0,0,0
1,32,37645,0,0,1
0,32,156059,0,0,1
1,32,61105,0,0,1
0,32,42609,0,0,1
1,32,93986,0,0,0
0,32,47575,0,0,0
1,32,108348,0,0,0
0,32,485339,0,1,1
1,32,NA,1,0,0
0,32,NA,0,0,0
1,32,64015,0,0,1
0,32,222702,0,0,1
1,32,759112,0,1,1
0,32,354846,0,1,1
1,32,157219,0,0,1
0,32,NA,0,0,0
1,32,848048,0,1,1
0,32,31722,0,0,0
1,32,93477,0,0,0
0,32,19928,0,0,0
1,32,94586,0,0,0
0,32,NA,0,0,1
1,32,48329,0,0,0
0,32,NA,0,0,0
1,32,272914,0,0,1
0,32,9618,0,0,0
1,32,209288,0,0,1
0,32,139821,0,0,0
1,32,45375,0,0,1
0,32,NA,0,0,0
1,32,55520,0,0,1
0,32,118017,0,0,1
1,32,23200,0,0,1
0,32,302355,0,0,1
1,32,91869,0,0,0
0,32,62895,0,0,0
1,32,34888,1,0,1
0,32,14622,0,0,1
1,32,NA,1,1,1
0,32,119005,0,0,1
1,32,148642,0,0,0
0,32,89565,0,0,1
1,32,103477,0,0,0
0,32,23130,0,0,1
1,32,NA,1,0,0
0,32,208682,0,0,1
1,32,57946,0,0,0
0,32,77342,0,0,0
1,32,55937,0,0,0
0,32,968844,0,1,1
1,32,177865,0,0,0
0,32,98476,0,0,0
1,32,228579,0,0,1
0,32,97919,0,0,1
1,32,87724,0,0,0
0,32,24218,0,0,0
1,32,15450,0,0,0
0,32,58572,0,0,0
1,32,NA,1,0,1
0,32,42103,0,0,0
1,32,86027,0,0,0
0,32,334384,0,0,1
1,32,NA,1,0,1
0,32,93633,0,0,0
1,32,78542,0,0,0
0,32,238253,0,0,0
1,32,84256,0,0,0
0,32,129024,0,0,1
1,32,62520,0,0,1
0,32,55878,0,0,1
1,32,NA,0,0,1
0,32,85046,0,0,1
1,32,NA,0,0,1
0,32,4414,0,0,0
1,32,NA,1,0,1
0,32,NA,0,0,0
1,32,120237,0,0,0
0,32,28328,0,0,0
1,32,NA,1,0,1
0,32,NA,0,0,0
1,32,1034305,0,1,1
0,32,NA,0,0,0
1,32,75084,0,0,0
0,32,NA,0,0,0
1,32,87843,0,0,1
0,32,27959,0,0,1
1,32,65783,0,0,0
0,32,83421,0,0,1
1,32,28305,0,0,0
0,32,24521,0,0,0
1,32,286246,0,0,1
0,32,224492,0,0,1
1,32,54131,0,0,1
0,32,131927,0,0,1
1,32,NA,1,0,0
0,32,NA,0,0,1
1,32,NA,1,0,1
0,32,60750,0,0,0
1,32,197631,0,0,1
0,32,110760,0,0,0
1,32,487306,0,0,1
0,32,26083,0,0,0
1,32,NA,1,0,0
0,32,NA,0,0,1
1,32,NA,0,1,0
0,32,23906,0,0,1
1,32,NA,1,0,1
0,32,24995,0,0,1
1,32,40418,0,0,1
0,32,NA,0,0,1
1,32,76191,0,0,0
0,32,33251,0,0,1
1,32,NA,1,0,1
0,32,272489,0,0,1
1,32,13168,0,0,1
0,32,53438,0,0,0
1,32,526659,0,0,1
0,32,28938,0,0,0
1,32,NA,1,0,1
0,32,40056,0,0,0
1,32,NA,1,0,1
0,32,99039,0,0,0
1,32,328268,0,0,1
0,32,32870,0,0,1
1,32,323880,0,1,1
0,32,151357,0,0,1
1,32,97720,0,0,1
0,32,83533,0,1,1
1,32,47618,0,0,1
0,32,92595,0,0,0
1,32,164661,0,0,0
0,32,36886,0,0,0
1,32,179869,0,0,1
0,32,34255,0,0,0
1,32,95536,0,0,0
0,32,88963,0,0,0
1,32,213674,0,0,1
0,32,294032,0,0,1
1,32,97447,0,0,1
0,32,462072,0,1,1
1,32,74318,0,0,1
0,32,82555,0,0,1
1,32,53628,0,0,0
0,32,75796,0,0,1
1,32,33087,0,0,0
0,32,12545,0,0,0
1,32,190984,0,1,1
0,32,158640,0,0,0
1,32,NA,1,0,0
0,32,173121,0,0,0
1,32,34211,0,0,0
0,32,145899,0,0,0
1,32,20853,0,0,1
0,32,118666,0,0,0
1,32,38825,0,0,0
0,32,132242,0,0,1
1,32,38554,0,0,0
0,32,193927,0,0,1
1,32,129284,0,0,0
0,32,26761,0,0,0
1,32,74005,0,0,0
0,32,70225,0,0,1
1,32,72338,0,1,0
0,32,354776,0,0,1
1,32,NA,1,0,0
0,32,55006,0,0,0
1,32,111518,0,0,1
0,32,NA,0,1,1
1,32,51718,0,0,1
0,32,121838,0,0,1
1,32,NA,0,1,1
0,32,50001,0,0,0
1,32,64457,0,0,0
0,32,11060,0,0,1
1,32,583274,0,0,1
0,32,172542,0,0,1
1,32,19075,0,0,0
0,32,6693,0,0,1
1,32,39764,0,0,0
0,32,302819,0,0,1
1,32,90456,0,0,0
0,32,40134,0,0,0
1,32,228909,0,0,1
0,32,NA,0,0,1
1,32,101987,0,0,0
0,32,33124,0,0,0
1,32,428103,0,0,0
0,32,41830,0,0,1
1,32,75933,0,0,0
0,32,25127,0,0,1
1,32,174428,0,0,1
0,32,NA,0,0,0
1,32,NA,1,0,0
0,32,NA,0,0,1
1,32,146682,0,0,1
0,32,125175,0,0,0
1,32,12852,0,0,0
0,32,NA,0,0,0
1,32,38519,0,0,0
0,32,23626,0,0,1
1,32,14915,0,0,0
0,32,115865,0,0,1
1,32,38833,0,0,0
0,32,NA,0,0,1
1,32,479485,0,1,1
0,32,18999,0,0,0
1,32,73540,0,0,1
0,32,245902,0,0,0
1,32,NA,1,0,0
0,32,NA,0,0,1
1,32,58494,0,0,1
0,32,NA,0,0,1
1,32,79672,0,0,0
0,32,127610,0,0,1
1,32,80031,0,0,1
0,32,44523,0,0,1
1,32,256024,0,0,1
0,32,191015,0,0,1
1,32,9566,0,0,0
0,32,131831,0,0,0
1,32,41469,0,0,0
0,32,75834,0,0,0
1,32,NA,1,0,1
0,32,98215,0,0,1
1,32,167751,0,0,1
0,32,51366,0,0,1
1,32,NA,1,0,0
0,32,55254,0,0,1
1,32,NA,1,0,1
0,32,158868,0,0,1
1,32,48906,0,0,0
0,32,55476,0,0,0
1,32,68144,0,0,0
0,32,81265,0,0,1
1,32,148787,0,0,0
0,32,71480,0,0,0
1,32,70681,0,0,1
0,32,75616,0,0,0
1,32,14448,0,0,0
0,32,NA,0,0,1
1,32,40766,0,0,0
0,33,NA,0,0,0
1,33,NA,1,0,1
0,33,179404,0,0,0
1,33,18297,0,0,0
0,33,72339,0,0,0
1,33,NA,1,0,0
0,33,NA,0,0,1
1,33,10660,0,0,0
0,33,NA,0,0,1
1,33,51504,0,0,0
0,33,252417,0,0,1
1,33,41048,0,0,0
0,33,NA,0,1,1
1,33,NA,1,0,1
0,33,300927,0,0,0
1,33,149937,0,0,1
0,33,363237,0,1,1
1,33,73858,0,0,0
0,33,68122,0,0,1
1,33,71135,0,0,1
0,33,NA,0,0,1
1,33,NA,1,0,0
0,33,NA,0,0,1
1,33,53571,0,0,0
0,33,34547,0,0,0
1,33,65590,0,0,1
0,33,216265,0,0,1
1,33,83090,0,0,0
0,33,53834,0,0,0
1,33,105063,0,0,1
0,33,151240,0,0,1
1,33,NA,1,0,1
0,33,66835,0,0,0
1,33,117805,0,0,1
0,33,198880,0,0,1
1,33,NA,1,0,0
0,33,NA,0,0,1
1,33,166879,0,0,0
0,33,90657,0,0,1
1,33,NA,1,0,1
0,33,42454,0,0,1
1,33,15536,0,0,0
0,33,74672,0,0,1
1,33,18680,0,0,0
0,33,137663,0,0,0
1,33,86550,0,0,1
0,33,NA,0,0,1
1,33,323576,0,0,1
0,33,153364,0,0,1
1,33,17969,0,0,1
0,33,196343,0,0,1
1,33,325970,0,0,0
0,33,82300,0,0,0
1,33,130834,0,0,1
0,33,96521,0,0,0
1,33,34409,0,0,0
0,33,NA,0,1,1
1,33,52742,1,0,1
0,33,119870,0,0,0
1,33,282023,0,0,1
0,33,NA,0,0,0
1,33,83645,0,0,1
0,33,161868,0,0,0
1,33,184540,0,0,0
0,33,99209,0,0,0
1,33,54041,0,0,0
0,33,54918,0,0,0
1,33,185320,0,0,1
0,33,123988,0,0,1
1,33,49376,0,0,0
0,33,62205,0,0,0
1,33,229801,0,0,1
0,33,196087,0,0,1
1,33,39816,0,0,0
0,33,23718,0,0,1
1,33,37413,0,0,0
0,33,221901,0,0,1
1,33,218414,0,1,1
0,33,96523,0,0,0
1,33,32206,0,0,0
0,33,19328,0,0,0
1,33,137106,0,0,1
0,33,NA,0,0,1
1,33,109464,0,0,1
0,33,10204,0,0,0
1,33,84941,0,0,0
0,33,433647,0,0,1
1,33,69496,0,0,0
0,33,47983,0,0,0
1,33,NA,1,0,1
0,33,105018,0,0,0
1,33,98828,0,0,1
0,33,118457,0,0,0
1,33,283446,0,0,1
0,33,93131,0,0,0
1,33,84447,0,0,0
0,33,267252,0,1,1
1,33,39406,0,0,1
0,33,NA,0,0,1
1,33,318141,0,0,1
0,33,61596,0,0,1
1,33,NA,1,0,0
0,33,60778,0,0,1
1,33,93793,0,0,1
0,33,369773,0,0,1
1,33,239613,0,0,1
0,33,24253,0,0,0
1,33,35553,1,0,1
0,33,62442,0,0,1
1,33,106039,0,0,0
0,33,NA,0,0,0
1,33,333540,0,0,1
0,33,100249,0,0,1
1,33,NA,1,0,0
0,33,387357,0,0,1
1,33,633142,0,1,1
0,33,15577,0,0,0
1,33,138719,0,0,1
0,33,NA,0,0,1
1,33,589975,0,1,1
0,33,47803,0,0,0
1,33,NA,1,0,1
0,33,121782,0,0,1
1,33,NA,1,0,0
0,33,169747,0,0,1
1,33,278421,0,0,1
0,33,88999,0,0,0
1,33,236812,0,0,1
0,33,NA,0,0,1
1,33,662835,0,1,1
0,33,21317,0,0,0
1,33,NA,1,0,0
0,33,35204,0,0,0
1,33,192212,0,0,0
0,33,46821,0,0,1
1,33,NA,1,1,1
0,33,89611,0,0,0
1,33,23721,0,0,0
0,33,372811,0,0,1
1,33,113414,0,0,1
0,33,40246,0,0,0
1,33,15884,0,0,0
0,33,32498,0,0,0
1,33,NA,1,0,0
0,33,50187,0,0,1
1,33,251289,0,0,1
0,33,242813,0,1,1
1,33,NA,1,0,1
0,33,100112,0,0,1
1,33,147913,0,0,0
0,33,25012,0,0,0
1,33,78858,0,0,0
0,33,183752,0,0,1
1,33,265970,0,0,1
0,33,NA,0,1,1
1,33,14016,0,0,1
0,33,29722,0,0,0
1,33,NA,1,0,0
0,33,53298,0,0,0
1,33,186637,0,0,0
0,33,NA,0,0,0
1,33,35778,0,0,0
0,33,2843444,0,1,1
1,33,144813,0,0,1
0,33,1008198,0,1,1
1,33,720183,0,1,1
0,33,NA,0,1,1
1,33,NA,1,0,0
0,33,49171,0,0,0
1,33,NA,1,0,1
0,33,NA,0,0,1
1,33,457962,0,0,1
0,33,34867,0,0,1
1,33,142607,0,0,1
0,33,200826,0,0,0
1,33,3081,0,0,1
0,33,71781,0,0,0
1,33,19432,0,0,0
0,33,47340,0,0,0
1,33,NA,1,0,1
0,33,42118,0,0,1
1,33,66435,0,0,1
0,33,121386,0,0,1
1,33,NA,1,1,1
0,33,66417,0,0,0
1,33,85794,0,0,0
0,33,53058,0,0,1
1,33,113362,0,0,0
0,33,97834,0,0,0
1,33,NA,1,0,0
0,33,76008,0,0,0
1,33,105413,0,0,1
0,33,103555,0,0,1
1,33,99832,0,0,0
0,33,NA,0,0,1
1,33,63871,0,0,1
0,33,NA,0,0,1
1,33,NA,1,0,0
0,33,320525,0,0,1
1,33,43519,0,0,1
0,33,388260,0,0,1
1,33,NA,1,0,1
0,33,30878,0,0,0
1,33,64079,0,0,1
0,33,45607,0,0,0
1,33,289261,0,0,1
0,33,21103,0,0,0
1,33,68766,0,0,0
0,33,152679,0,0,1
1,33,290927,0,0,1
0,33,17613,0,0,1
1,33,32544,0,0,0
0,33,125989,0,0,1
1,33,293330,0,0,1
0,33,127031,0,0,1
1,33,464442,0,1,1
0,33,131933,0,0,0
1,33,NA,1,0,0
0,33,387070,0,0,1
1,33,23214,1,0,0
0,33,NA,0,0,1
1,33,27772,0,0,1
0,33,14018,0,0,0
1,33,NA,1,0,1
0,33,53225,0,0,1
1,33,201195,0,0,0
0,33,272884,0,0,1
1,33,180921,0,0,1
0,33,NA,0,0,1
1,33,154037,0,0,1
0,33,35145,0,0,0
1,33,93867,0,0,1
0,33,NA,0,0,1
1,33,68289,0,0,0
0,33,NA,0,0,1
1,33,102009,0,0,1
0,33,57000,0,0,1
1,33,12754,0,0,1
0,33,51415,0,0,0
1,33,38010,0,0,0
0,33,101605,0,0,0
1,33,11890,0,0,0
0,33,NA,0,0,1
1,33,NA,1,1,1
0,33,NA,0,1,1
1,33,155617,0,0,1
0,33,118513,0,0,0
1,33,NA,0,1,1
0,33,NA,0,0,1
1,33,210528,0,0,1
0,34,18610,0,0,1
1,34,75064,0,0,0
0,34,29111,0,0,0
1,34,NA,1,0,1
0,34,17077,0,0,1
1,34,333435,0,0,1
0,34,149435,0,0,1
1,34,81237,0,0,1
0,34,NA,0,0,1
1,34,378846,0,0,1
0,34,67784,0,0,1
1,34,12950,0,0,0
0,34,210047,0,0,1
1,34,24415,0,0,1
0,34,124559,0,0,0
1,34,92882,0,0,0
0,34,172732,0,0,1
1,34,49908,0,0,0
0,34,400438,0,1,1
1,34,291754,0,1,1
0,34,NA,0,0,0
1,34,147279,0,0,0
0,34,56347,0,0,1
1,34,NA,1,0,0
0,34,269374,0,0,1
1,34,42677,1,0,0
0,34,612835,0,0,1
1,34,NA,1,0,0
0,34,362481,0,0,1
1,34,28420,0,0,1
0,34,144950,0,0,1
1,34,49002,0,0,0
0,34,8311,0,0,1
1,34,21526,0,0,0
0,34,NA,0,1,1
1,34,198788,0,0,0
0,34,65912,0,0,0
1,34,89481,0,0,0
0,34,38785,0,0,0
1,34,35417,0,0,0
0,34,183726,0,0,0
1,34,38601,0,0,0
0,34,220119,0,0,1
1,34,24006,0,0,0
0,34,NA,0,0,1
1,34,NA,1,0,1
0,34,NA,0,0,0
1,34,19201,0,0,0
0,34,465825,0,1,1
1,34,NA,1,0,1
0,34,NA,0,0,0
1,34,198778,0,0,0
0,34,198267,0,0,1
1,34,85786,0,0,1
0,34,950193,0,1,1
1,34,11464,0,0,1
0,34,NA,0,0,0
1,34,236913,0,0,0
0,34,29701,0,0,0
1,34,68724,0,0,1
0,34,75274,0,0,1
1,34,52604,0,0,0
0,34,100499,0,0,1
1,34,41373,0,0,1
0,34,48817,0,0,1
1,34,NA,1,0,0
0,34,99353,0,0,1
1,34,263200,0,1,1
0,34,77168,0,0,0
1,34,235162,0,0,1
0,34,NA,0,0,1
1,34,NA,1,0,1
0,34,138319,0,0,1
1,34,64555,0,0,0
0,34,NA,0,0,1
1,34,212509,0,0,1
0,34,59670,0,0,1
1,34,NA,1,0,1
0,34,284570,0,0,0
1,34,481951,0,1,1
0,34,NA,0,0,0
1,34,76921,0,0,1
0,34,211711,0,0,1
1,34,428056,0,1,1
0,34,40998,0,0,1
1,34,NA,1,0,0
0,34,255428,0,0,1
1,34,12596,0,0,0
0,34,18377,0,0,0
1,34,81580,0,0,1
0,34,201016,0,0,0
1,34,68013,0,0,1
0,34,104942,0,0,1
1,34,50279,0,0,0
0,34,177659,0,0,0
1,34,NA,1,1,1
0,34,123870,0,0,0
1,34,NA,1,0,0
0,34,210173,0,0,1
1,34,250176,0,0,1
0,34,1113623,0,1,1
1,34,27006,1,0,0
0,34,135556,0,0,1
1,34,NA,0,1,1
0,34,71542,0,0,0
1,34,164368,0,0,1
0,34,118874,0,0,1
1,34,11140,0,0,0
0,34,NA,0,0,1
1,34,103956,0,1,1
0,34,NA,0,1,1
1,34,97362,0,0,1
0,34,120798,0,0,0
1,34,163529,0,0,1
0,34,97964,0,0,0
1,34,82459,0,0,0
0,34,742616,0,1,1
1,34,195042,0,0,1
0,34,97374,0,1,1
1,34,318145,0,0,1
0,34,306230,0,0,1
1,34,NA,1,0,1
0,34,15780,0,0,0
1,34,76163,0,0,1
0,34,14236,0,0,0
1,34,66882,0,0,0
0,34,NA,0,0,0
1,34,NA,1,0,1
0,34,NA,0,0,1
1,34,NA,1,1,0
0,34,16866,0,0,0
1,34,98912,0,0,1
0,34,97973,0,0,0
1,34,82115,0,0,0
0,34,216491,0,0,1
1,34,670414,0,1,1
0,34,50952,0,0,0
1,34,105470,0,0,0
0,34,78500,0,0,0
1,34,67577,0,0,0
0,34,34331,0,0,1
1,34,NA,1,0,1
0,34,55605,0,0,1
1,34,18575,0,0,0
0,34,34769,0,0,0
1,34,159803,0,0,1
0,34,66157,0,0,1
1,34,NA,0,1,1
0,34,NA,0,0,0
1,34,93480,0,0,0
0,34,NA,0,0,0
1,34,691816,0,1,1
0,34,432604,0,0,1
1,34,99220,0,0,0
0,34,NA,0,0,0
1,34,66789,0,0,0
0,34,NA,0,0,0
1,34,109156,0,0,1
0,34,64791,0,0,0
1,34,316961,0,0,1
0,34,48981,0,1,1
1,34,NA,1,0,1
0,34,115353,0,0,1
1,34,98260,0,0,0
0,34,112594,0,0,0
1,34,NA,1,1,1
0,34,127190,0,0,0
1,34,16617,0,0,0
0,34,41901,0,0,0
1,34,141702,0,0,1
0,34,7477,0,0,0
1,34,256980,0,0,1
0,34,113735,0,0,1
1,34,NA,1,0,1
0,34,718247,0,1,1
1,34,179041,0,0,0
0,34,59569,0,0,1
1,34,121763,0,0,0
0,34,624200,0,1,1
1,34,51176,0,0,1
0,34,85815,0,0,0
1,34,106199,0,0,1
0,34,499674,0,1,1
1,34,56519,0,0,0
0,34,52585,0,0,0
1,34,33785,0,0,1
0,34,NA,0,0,1
1,34,128227,0,0,1
0,34,105174,0,0,1
1,34,NA,1,0,0
0,34,108721,0,0,0
1,34,44685,0,0,1
0,34,26438,0,0,0
1,34,76787,0,0,1
0,34,62426,0,0,1
1,34,NA,1,0,1
0,34,234422,0,0,1
1,34,59750,0,0,0
0,34,602663,0,0,1
1,34,151947,0,0,1
0,34,159022,0,0,1
1,34,477051,0,1,1
0,34,NA,0,0,1
1,34,343403,0,0,1
0,34,NA,0,0,1
1,34,106142,0,0,0
0,34,69269,0,0,0
1,34,NA,1,0,1
0,34,507107,0,0,1
1,34,27973,0,0,0
0,34,330105,0,0,0
1,34,114764,0,0,1
0,34,158743,0,0,0
1,34,65881,0,0,0
0,34,56422,0,0,0
1,34,168116,0,0,1
0,34,46788,0,0,0
1,34,38589,0,0,1
0,34,NA,0,0,0
1,34,8703,0,0,1
0,34,55078,0,0,0
1,34,99152,0,0,1
0,34,228287,0,0,1
1,34,85565,0,0,1
0,34,317956,0,1,1
1,34,414308,0,0,1
0,34,1143643,0,1,1
1,34,59909,0,0,0
0,34,69237,0,0,0
1,34,114126,0,0,1
0,34,28468,0,0,1
1,34,39648,0,0,1
0,34,NA,0,0,1
1,34,206251,0,0,1
0,34,60736,0,0,1
1,34,178609,0,0,0
0,34,291391,0,0,1
1,34,119209,0,0,1
0,34,82097,0,0,1
1,34,89876,0,0,0
0,34,467482,0,0,1
1,34,90655,0,0,1
0,34,136886,0,0,1
1,34,100757,0,0,0
0,34,27539,0,0,0
1,34,NA,1,0,0
0,34,23464,0,0,1
1,34,91530,0,0,0
0,34,394176,0,0,1
1,34,210254,0,0,1
0,35,117200,0,0,1
1,35,NA,0,0,1
0,35,NA,0,0,0
1,35,112026,0,0,0
0,35,23602,0,0,0
1,35,172893,0,0,1
0,35,22107,0,0,0
1,35,99377,0,0,0
0,35,344771,0,0,1
1,35,37023,0,0,1
0,35,NA,0,0,1
1,35,148941,0,0,0
0,35,NA,0,1,1
1,35,238417,0,1,0
0,35,NA,0,0,1
1,35,76214,0,0,0
0,35,36532,0,0,1
1,35,NA,1,0,0
0,35,67495,0,0,1
1,35,52089,0,0,0
0,35,NA,0,1,1
1,35,NA,1,0,1
0,35,NA,0,0,0
1,35,163793,0,0,1
0,35,NA,0,0,1
1,35,97038,0,0,0
0,35,120798,0,0,1
1,35,62387,0,0,0
0,35,253996,0,0,1
1,35,103446,0,0,1
0,35,61251,0,0,0
1,35,179563,0,0,1
0,35,NA,0,0,0
1,35,NA,0,1,1
0,35,438594,0,0,1
1,35,103977,0,0,0
0,35,302785,0,0,1
1,35,128290,0,0,1
0,35,NA,0,0,1
1,35,190671,0,0,0
0,35,86013,0,0,0
1,35,43166,0,0,0
0,35,NA,0,0,1
1,35,NA,1,1,1
0,35,68452,0,0,1
1,35,249494,0,0,0
0,35,NA,0,0,1
1,35,86089,0,0,0
0,35,46266,0,0,0
1,35,NA,1,1,1
0,35,190471,0,0,1
1,35,NA,1,0,0
0,35,NA,0,1,1
1,35,146915,0,0,1
0,35,338431,0,0,1
1,35,85514,0,0,1
0,35,8992,0,0,1
1,35,294646,0,1,1
0,35,80005,0,0,1
1,35,54075,0,0,1
0,35,33968,0,0,0
1,35,220282,0,0,1
0,35,356497,0,0,1
1,35,279023,0,1,1
0,35,210635,0,0,1
1,35,NA,1,0,0
0,35,427917,0,0,1
1,35,74473,1,0,0
0,35,NA,0,0,0
1,35,146482,0,0,1
0,35,185351,0,0,0
1,35,38600,0,0,0
0,35,NA,0,0,1
1,35,94123,0,0,0
0,35,221450,0,0,1
1,35,NA,1,0,1
0,35,79753,0,0,0
1,35,NA,0,0,1
0,35,73516,0,0,0
1,35,131646,0,0,0
0,35,148665,0,0,0
1,35,370818,0,0,1
0,35,264594,0,1,1
1,35,58087,0,0,0
0,35,137272,0,0,0
1,35,NA,1,0,0
0,35,90579,0,0,0
1,35,150325,0,0,1
0,35,75716,0,0,0
1,35,NA,0,0,1
0,35,88220,0,0,1
1,35,15737,0,0,0
0,35,99518,0,0,1
1,35,212595,0,0,1
0,35,52250,0,0,0
1,35,141618,0,0,0
0,35,322202,0,0,1
1,35,44139,0,0,0
0,35,266314,0,0,0
1,35,76915,0,0,1
